timestamp,open,high,low,close
2024-04-12 07:43:00,70655.11,70663.47,70616.5,70652.0
2024-04-12 07:43:00,70655.11,70663.47,70616.5,70651.99
2024-04-12 07:44:00,70651.99,70652.0,70651.99,70651.99
2024-04-12 07:44:00,70651.99,70652.0,70651.99,70652.0
2024-04-12 07:44:00,70651.99,70654.91,70651.99,70654.91
2024-04-12 07:44:00,70651.99,70664.0,70651.99,70664.0
2024-04-12 07:44:00,70651.99,70664.0,70651.99,70663.99
2024-04-12 07:44:00,70651.99,70664.0,70651.99,70663.99
2024-04-12 07:44:00,70651.99,70664.0,70651.99,70664.0
2024-04-12 07:44:00,70651.99,70664.0,70651.99,70664.0
2024-04-12 07:44:00,70651.99,70664.0,70651.99,70663.99
2024-04-12 07:44:00,70651.99,70664.0,70651.99,70664.0
2024-04-12 07:44:00,70651.99,70664.0,70651.99,70664.0
2024-04-12 07:44:00,70651.99,70664.0,70651.99,70663.99
2024-04-12 07:44:00,70651.99,70664.0,70651.99,70664.0
2024-04-12 07:44:00,70651.99,70664.0,70651.99,70664.0
2024-04-12 07:44:00,70651.99,70683.54,70651.99,70683.54
2024-04-12 07:44:00,70651.99,70683.54,70651.99,70680.11
2024-04-12 07:44:00,70651.99,70683.54,70651.99,70680.11
2024-04-12 07:44:00,70651.99,70683.54,70651.99,70680.11
2024-04-12 07:44:00,70651.99,70683.54,70651.99,70680.12
2024-04-12 07:44:00,70651.99,70683.54,70651.99,70680.11
2024-04-12 07:44:00,70651.99,70683.54,70651.99,70680.11
2024-04-12 07:44:00,70651.99,70683.54,70651.99,70680.11
2024-04-12 07:44:00,70651.99,70683.54,70651.99,70680.11
2024-04-12 07:44:00,70651.99,70683.54,70651.99,70680.11
2024-04-12 07:44:00,70651.99,70683.54,70651.99,70680.11
2024-04-12 07:44:00,70651.99,70683.54,70651.99,70680.11
2024-04-12 07:44:00,70651.99,70683.54,70651.99,70680.11
2024-04-12 07:44:00,70651.99,70683.54,70651.99,70680.11
2024-04-12 07:44:00,70651.99,70683.54,70651.99,70680.12
2024-04-12 07:45:00,70680.12,70683.52,70680.11,70683.52
2024-04-12 07:45:00,70680.12,70683.52,70680.11,70683.52
2024-04-12 07:45:00,70680.12,70683.52,70680.11,70681.02
2024-04-12 07:45:00,70680.12,70683.52,70680.11,70681.03
2024-04-12 07:45:00,70680.12,70683.52,70680.11,70681.02
2024-04-12 07:45:00,70680.12,70683.52,70680.11,70681.03
2024-04-12 07:45:00,70680.12,70683.52,70680.11,70681.02
2024-04-12 07:45:00,70680.12,70683.52,70680.1,70680.11
2024-04-12 07:45:00,70680.12,70683.52,70680.0,70680.01
2024-04-12 07:45:00,70680.12,70683.52,70680.0,70680.01
2024-04-12 07:45:00,70680.12,70683.52,70677.42,70677.42
2024-04-12 07:45:00,70680.12,70683.52,70668.0,70668.01
2024-04-12 07:45:00,70680.12,70683.52,70664.01,70664.01
2024-04-12 07:45:00,70680.12,70683.52,70659.77,70659.77
2024-04-12 07:45:00,70680.12,70683.52,70652.5,70652.5
2024-04-12 07:45:00,70680.12,70683.52,70648.07,70648.08
2024-04-12 07:45:00,70680.12,70683.52,70648.07,70648.08
2024-04-12 07:45:00,70680.12,70683.52,70648.07,70648.08
2024-04-12 07:45:00,70680.12,70683.52,70648.07,70648.08
2024-04-12 07:45:00,70680.12,70683.52,70648.07,70648.08
2024-04-12 07:45:00,70680.12,70683.52,70648.07,70654.37
2024-04-12 07:45:00,70680.12,70683.52,70648.07,70655.48
2024-04-12 07:45:00,70680.12,70683.52,70648.07,70660.0
2024-04-12 07:45:00,70680.12,70683.52,70648.07,70675.37
2024-04-12 07:45:00,70680.12,70683.52,70648.07,70675.37
2024-04-12 07:45:00,70680.12,70683.52,70648.07,70675.38
2024-04-12 07:45:00,70680.12,70683.52,70648.07,70672.0
2024-04-12 07:45:00,70680.12,70683.52,70648.07,70672.0
2024-04-12 07:46:00,70672.01,70672.01,70660.0,70660.0
2024-04-12 07:46:00,70672.01,70672.01,70660.0,70660.01
2024-04-12 07:46:00,70672.01,70672.01,70660.0,70660.0
2024-04-12 07:46:00,70672.01,70672.01,70653.42,70653.42
2024-04-12 07:46:00,70672.01,70672.01,70651.28,70651.28
2024-04-12 07:46:00,70672.01,70672.01,70651.16,70651.17
2024-04-12 07:46:00,70672.01,70672.01,70636.88,70636.88
2024-04-12 07:46:00,70672.01,70672.01,70636.88,70636.88
2024-04-12 07:46:00,70672.01,70672.01,70636.88,70636.88
2024-04-12 07:46:00,70672.01,70672.01,70636.14,70636.15
2024-04-12 07:46:00,70672.01,70672.01,70634.22,70634.22
2024-04-12 07:46:00,70672.01,70672.01,70626.4,70626.4
2024-04-12 07:46:00,70672.01,70672.01,70624.18,70624.19
2024-04-12 07:46:00,70672.01,70672.01,70622.5,70622.5
2024-04-12 07:46:00,70672.01,70672.01,70620.09,70620.09
2024-04-12 07:46:00,70672.01,70672.01,70620.09,70624.0
2024-04-12 07:46:00,70672.01,70672.01,70620.09,70624.0
2024-04-12 07:46:00,70672.01,70672.01,70620.09,70626.73
2024-04-12 07:46:00,70672.01,70672.01,70620.09,70626.74
2024-04-12 07:46:00,70672.01,70672.01,70620.09,70630.44
2024-04-12 07:46:00,70672.01,70672.01,70620.09,70635.99
2024-04-12 07:46:00,70672.01,70672.01,70620.09,70643.05
2024-04-12 07:46:00,70672.01,70672.01,70620.09,70648.08
2024-04-12 07:46:00,70672.01,70672.01,70620.09,70652.5
2024-04-12 07:46:00,70672.01,70672.01,70620.09,70659.57
2024-04-12 07:46:00,70672.01,70672.01,70620.09,70669.2
2024-04-12 07:46:00,70672.01,70672.01,70620.09,70669.2
2024-04-12 07:46:00,70672.01,70672.01,70620.09,70669.21
2024-04-12 07:47:00,70669.21,70669.21,70662.62,70662.62
2024-04-12 07:47:00,70669.21,70669.21,70654.84,70654.84
2024-04-12 07:47:00,70669.21,70669.21,70636.15,70636.15
2024-04-12 07:47:00,70669.21,70669.21,70636.15,70636.15
2024-04-12 07:47:00,70669.21,70669.21,70636.15,70636.16
2024-04-12 07:47:00,70669.21,70669.21,70636.15,70636.15
2024-04-12 07:47:00,70669.21,70669.21,70633.17,70633.17
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70624.0
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70632.0
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70635.67
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70641.44
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70641.45
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70641.44
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70641.44
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70626.02
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70626.01
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70626.02
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70626.02
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70639.89
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70639.9
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70641.44
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70641.44
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70641.45
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70647.26
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70650.66
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70655.26
2024-04-12 07:47:00,70669.21,70669.21,70624.0,70655.26
2024-04-12 07:48:00,70655.25,70655.27,70655.25,70655.27
2024-04-12 07:48:00,70655.25,70658.02,70655.25,70658.02
2024-04-12 07:48:00,70655.25,70660.84,70655.25,70660.84
2024-04-12 07:48:00,70655.25,70667.33,70655.25,70667.32
2024-04-12 07:48:00,70655.25,70673.04,70655.25,70673.03
2024-04-12 07:48:00,70655.25,70673.04,70655.25,70673.03
2024-04-12 07:48:00,70655.25,70673.04,70655.25,70656.0
2024-04-12 07:48:00,70655.25,70673.04,70655.25,70656.0
2024-04-12 07:48:00,70655.25,70673.04,70650.0,70650.0
2024-04-12 07:48:00,70655.25,70673.04,70650.0,70650.0
2024-04-12 07:48:00,70655.25,70673.04,70650.0,70650.0
2024-04-12 07:48:00,70655.25,70673.04,70650.0,70650.0
2024-04-12 07:48:00,70655.25,70673.04,70650.0,70650.01
2024-04-12 07:48:00,70655.25,70673.04,70650.0,70653.75
2024-04-12 07:48:00,70655.25,70673.04,70650.0,70653.75
2024-04-12 07:48:00,70655.25,70673.04,70650.0,70653.76
2024-04-12 07:48:00,70655.25,70673.04,70650.0,70650.01
2024-04-12 07:48:00,70655.25,70673.04,70650.0,70650.01
2024-04-12 07:48:00,70655.25,70673.04,70650.0,70650.0
2024-04-12 07:48:00,70655.25,70673.04,70650.0,70650.0
2024-04-12 07:48:00,70655.25,70673.04,70650.0,70650.01
2024-04-12 07:48:00,70655.25,70673.04,70650.0,70650.01
2024-04-12 07:48:00,70655.25,70673.04,70650.0,70650.0
2024-04-12 07:48:00,70655.25,70673.04,70650.0,70654.34
2024-04-12 07:48:00,70655.25,70673.04,70650.0,70658.44
2024-04-12 07:48:00,70655.25,70673.04,70650.0,70659.99
